buyer_id,seller_id,price,qty,taker_side
3147,4695,100.15,13,BUY
3396,4695,100.15,5,BUY
3396,4732,100.15,31,BUY
3396,4758,100.15,5,BUY
3408,4758,100.15,13,BUY
3408,4762,100.15,29,BUY
3447,4762,100.15,31,BUY
3448,4762,100.15,6,BUY
3448,755,100.15,2,BUY
3448,770,100.15,24,BUY
3448,786,100.15,12,BUY
3448,815,100.15,14,BUY
3450,815,100.15,10,BUY
3459,815,100.15,38,BUY
3459,880,100.15,10,BUY
3488,880,100.15,60,BUY
3488,905,100.15,30,BUY
3488,930,100.15,2,BUY
3550,930,100.15,54,BUY
3596,930,100.15,11,BUY
3596,977,100.15,79,BUY
3614,977,100.15,19,BUY
3614,978,100.15,1,BUY
3614,1308,100.15,5,BUY
3655,1308,100.15,52,BUY
3659,1308,100.15,21,BUY
3659,1310,100.15,42,BUY
3662,1310,100.15,48,BUY
3662,1311,100.15,19,BUY
3687,1311,100.15,48,BUY
3742,1311,100.15,7,BUY
3742,1462,100.15,7,BUY
3745,1462,100.15,24,BUY
3761,1462,100.15,2,BUY
3785,1462,100.15,61,BUY
3785,1504,100.15,9,BUY
3787,1504,100.15,13,BUY
3815,1504,100.15,7,BUY
3815,1562,100.15,12,BUY
3884,1562,100.15,6,BUY
3884,1577,100.15,65,BUY
3902,1577,100.15,15,BUY
3902,1604,100.15,37,BUY
3902,1669,100.15,31,BUY
3915,1669,100.15,63,BUY
3915,1682,100.15,21,BUY
3934,1682,100.15,42,BUY
3934,1769,100.15,28,BUY
3986,1769,100.15,32,BUY
3986,1771,100.15,7,BUY
4019,1771,100.15,62,BUY
4019,1773,100.15,10,BUY
4019,1782,100.15,7,BUY
4019,1795,100.15,1,BUY
4019,1807,100.15,1,BUY
4034,1807,100.15,4,BUY
4071,1807,100.15,20,BUY
4148,1807,100.15,35,BUY
4213,1807,100.15,20,BUY
4218,1807,100.15,1,BUY
4218,1814,100.15,3,BUY
4218,1914,100.15,66,BUY
4248,1914,100.15,2,BUY
4248,1943,100.15,57,BUY
4248,1973,100.15,9,BUY
4257,1993,100.15,50,BUY
4257,2064,100.15,20,BUY
4259,2064,100.15,2,BUY
4259,4680,100.15,32,BUY
4259,4682,100.15,54,BUY
4291,4682,100.15,26,BUY
4291,4720,100.15,17,BUY
230,4720,100.15,41,BUY
230,4736,100.15,41,BUY
255,4736,100.15,12,BUY
255,5,100.15,9,BUY
264,5,100.15,35,BUY
274,5,100.15,5,BUY
274,8,100.15,30,BUY
274,717,100.15,7,BUY
305,717,100.15,34,BUY
305,745,100.15,64,BUY
329,745,100.15,18,BUY
329,769,100.15,21,BUY
335,769,100.15,59,BUY
352,769,100.15,4,BUY
